"ar_mig_scs","MAR_Z_AR_SCS_ABSATZ",1,"$HOME/MIGMIK_EINGANGSDATEN","$INPUT/ar_migration/$batch_id","MIG_ABSATZREPORTING_SCS_*.txt.gz","J","N","J ","N","N","gzip -dc $DATEI",,,"ja99_ar_migration_scs.ksh",,,,,,"            ","ga ",,
"ar_mig_tivu","MAR_Z_AR_TIVU_ABSATZ",1,"$HOME/MIGMIK_EINGANGSDATEN","$INPUT/ar_migration/$batch_id","MIG_ABSATZREPORTING_TIVU_200*.txt.gz","J","N","J ","N","N","gzip -dc $DATEI",,,"ja99_ar_migration_tivu.ksh",,,,,,"            ","ga ",,
"ar_mig_tvorteil","MAR_Z_AR_TVORTEIL_ABSATZ",1,"$HOME/MIGMIK_EINGANGSDATEN","$INPUT/ar_migration/$batch_id","MIG_ABSATZREPORTING_T_VORTEIL_*.txt.gz","J","N","J ","N","N","gzip -dc $DATEI",,,"ja99_ar_migration_tvorteil.ksh",,,,,,"            ","ga ",,
"ar_mig_wkz","MAR_Z_AR_WKZ_ABSATZ",1,"$HOME/MIGMIK_EINGANGSDATEN","$INPUT/ar_migration/$batch_id","MIG_ABSATZREPORTING_WKZ_*.txt.gz","J","N","J ","N","N","gzip -dc $DATEI",,,"ja99_ar_migration_wkz.ksh",,,,,,"            ","ga ",,
"att_gk_kd_erg_m","S_RM_ATT_DEBITOR",2,"$SSH_P/IO/vd_alom/MARKETING_IN_ALOM","$INPUT/att_gk_kd_erg_m/$batch_id","DEBITOR_??????.TXT.GZ","J","N","N ","J","N","gzip -dc $DATEI","cut -c9-14;","N","jc58_oetc_att_gk_kunden_ergaenzen.ksh",,,,"N","N","            ","Mh ",,
"att_gk_kd_erg_m","S_RM_ATT_KUNDENLISTE",1,"$SSH_P/IO/vd_alom/MARKETING_IN_ALOM","$INPUT/att_gk_kd_erg_m/$batch_id","KUNDENLISTE_??????.TXT.GZ","J","N","N ","J","N","gzip -dc $DATEI","cut -c13-18;","N",,,,,"N","N","            ","Mh ",,
"awi_sto_reg_t","S_AWI_REG",2,"$SSH_P/IN/scp_alb/STAMM_UND_BEWEGUNGSDATEN_ALB_IN","$INPUT/awi_sto_reg_t/$batch_id","DWHK_RE_ALB????????????????????","J","N","NR","N","N",,"cut -c12-19;","N","je94_awi_sto_reg_t.ksh ","DWHK_RE_ALB*.chk",,,"N","N","            ","os ",,
"awi_sto_reg_t","S_AWI_STO",1,"$SSH_P/IN/scp_alb/STAMM_UND_BEWEGUNGSDATEN_ALB_IN","$INPUT/awi_sto_reg_t/$batch_id","DWHK_SO_ALB????????????????????","J","N","NR","N","N",,"cut -c12-19;","N",,"DWHK_SO_ALB*.chk",,,"N","N","            ","os ",,
"ba_kontes_ref","S_BA_REF_ALNR_ATTRIBUTE",2,"$SSH_P/IN/vdkontbm/BA_KONTES_REF","$INPUT/ba_kontes_ref/$batch_id","REF_KONTES_ALNR*.gz","N","N","U ","N","N","gzip -dc $DATEI",,"N","",,,,,,"            ","rud",,
"ba_kontes_ref","S_BA_REF_CODIERUNG_ANBIETER_RM",3,"${TRANS}/KONTES_BEST/BA_KONTES_REF","$INPUT/ba_kontes_ref/$batch_id","BA_REF_CODIERUNG_ANBIETER_RM*.dat","N","N","U ","N","N",,,"N","",,,,,,"            ","Mh ",,
"ba_kontes_ref","S_KPS_PROFZUO_MATERIAL_ETEG",1,"${TRANS}/KONTES_BEST/BA_KONTES_REF","$INPUT/ba_kontes_ref/$batch_id","YTM_PROFZUO_????????.dat","N","N","m ","N","N",,,"N","",,,,,,"            ","rud",,
"bb_in_atm","S_BB_ATM_BT_EVENT_ALL",1,"$INPUT/bb_in_atm","$INPUT/bbfn_atm_event","bbfn_atm_event_*.dat.gz","J","N","NR","N","N","gzip -dc $DATEI","cut -c16-23; cut -c24; cut -c25-26","N","","bbfn_atm_event_*.chk","cut -d\| -f2","cut -d\| -f3","J","N","            ","iau",,
"bb_in_atm","S_BB_ATM_BT_ID2PRODUCT",2,"$INPUT/bb_in_atm","$INPUT/bbfn_atm_product","bbfn_atm_product_*.dat.gz","J","N","NR","N","N","gzip -dc $DATEI","cut -c18-25; cut -c26; cut -c27-28","N","w_BB__b99_ATM_EVENT_PRODUCT","bbfn_atm_product_*.chk","cut -d\| -f2","cut -d\| -f3","J","N","            ","iau",,
"bb_in_cfy_geo","S_BB_TLNR",1,"/svfs/ssh_portal/IN/clarify/KUNDENSTAMM","$INPUT/bbfn_cfy_tlnr","bbfn_kundendaten_*.dat.gz","J","N","NR","N","N","gzip -dc $DATEI | j399_dnst_batch_geo.ksh $batch_id S_BB_TLNR $DATEI ; cat /dev/null","","N","k_BB__016_Kundenstammdaten_aus_Clarify","bbfn_kundendaten_*.chk.gz",,,"J","N","            ","bae",,
"bb_in_cfy_svreq","S_BB_CFY_ACT_ENTRY",2,"/svfs/ssh_portal/IN/clarify","$INPUT/bbfn_cfy_akt_entry","bbfn_act_entry_*.dat.gz","J","N","J ","N","N","gzip -dc $DATEI","cut -c16-23;cut -c24;cut -c25-26","N","k_BB__011_in_cfy_request","bbfn_act_entry_*.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","iau",,
"bb_in_cfy_svreq","S_BB_CFY_REQUEST",1,"/svfs/ssh_portal/IN/clarify","$INPUT/bbfn_cfy_request","bbfn_request_*.dat.gz","J","N","J ","N","N","gzip -dc $DATEI","cut -c14-21;cut -c22;cut -c23-24","N",,"bbfn_request_*.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","iau",,
"bb_in_dq","S_BB_DQ_TLNR",1,"$INPUT/bb_in_dq","$INPUT/bb_in_dq/done/tlnr","bbfn_vrs_tlnnr_*.dat.gz","N","N","J ","N","N","gzip -dc $DATEI","cut -c16-23; cut -c24; cut -c25-26","N","","","","","N","N","            ","iau",,
"bb_in_login","S_BB_LOGIN",1,"$SSH_P/IN/vd_tsess/KUNDEN_VON_DWH_USAGE","$INPUT/bb_login/$batch_id","BBFN_LOGIN_????????_??.dat.gz","I","N","NR","N","N","gzip -cd $DATEI","cut -c12-19; cut -c20; cut -c21-22","N","ja29_bb_login.ksh","BBFN_LOGIN_????????_??.chk.gz",,,"J","N","            ","hal",,
"bb_in_oms","S_BB_OMS_ORDER_ZUSATZ",1,"$SSH_P/IO/vd_acl/OMS","$INPUT/bb_in_oms","NONACCESS_ZUSATZ_*.dat.gz","N","N","J ","N","N","gzip -cd $DATEI","cut -c18-25; cut -c27; cut -c29-30","N","w_BB__b94OMS_DATEN_LADEN","NONACCESS_ZUSATZ_*.chk","cut -d\| -f2","cut -d\| -f3","N","N","            ","iau",,
"bb_in_session","S_BB_SESSION",1,"$SSH_P/IN/vd_tsess/KUNDEN_VON_DWH_USAGE","$INPUT/bb_session/$batch_id","BBFN_SESSION_????????_??.dat.gz","I","N","NR","N","N","gzip -cd $DATEI","cut -c14-21; cut -c22; cut -c23-24","N","ja30_bb_session.ksh","BBFN_SESSION_????????_??.chk.gz",,,"J","N","            ","hal",,
"bb_in_tds_xds","S_BB_TDS_USER",1,"$SSH_P/IO/vd_acl/TDS_XDS_VON_ACQL","$INPUT/bbfn_tds_user","bbfn_tds_base_rt_???????????.dat.gz","N","N","J ","N","N","gzip -dc $DATEI","cut -c18-25 ; cut -c26 ; cut -c27-28","N","je27_bb_tds_user.ksh","bbfn_tds_base_rt_???????????.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","iau",,
"bb_in_tds_xds","S_BB_TDS_USER_EXT",2,"$SSH_P/IO/vd_acl/TDS_XDS_VON_ACQL","$INPUT/bbfn_tds_user_ext","bbfn_tds_rt_ext_????????_??.dat.gz","N","N","J ","N","N","gzip -dc $DATEI","cut -c17-24 ; cut -c25 ; cut -c26-27","N","je28_bb_tds_user_ext.ksh","bbfn_tds_rt_ext_????????_??.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","js ",,
"bb_in_tds_xds","S_BB_XDS_IN",5,"$SSH_P/IO/vd_acl/TDS_XDS_VON_ACQL","$INPUT/bbfn_xds_in","bbfn_xds_base_in_????????*_??.dat.gz","N","N","J ","N","N","gzip -dc $DATEI","cut -c18-25 ; cut -c32 ; cut -c33-34","N","je31_bb_xds_in.ksh","bbfn_xds_base_in_????????*_??.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","hal",,
"bb_in_tds_xds","S_BB_XDS_IN_EXT",6,"$SSH_P/IO/vd_acl/TDS_XDS_VON_ACQL","$INPUT/bbfn_xds_in_ext","bbfn_xds_in_ext_????????*_??.dat.gz","N","N","J ","N","N","gzip -dc $DATEI","cut -c17-24 ; cut -c31 ; cut -c32-33","N","je32_bb_xds_in_ext.ksh","bbfn_xds_in_ext*_????????*_??.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","hal",,
"bb_in_tds_xds","S_BB_XDS_IO",3,"$SSH_P/IO/vd_acl/TDS_XDS_VON_ACQL","$INPUT/bbfn_xds_io","bbfn_xds_base_io_????????*_??.dat.gz","N","N","J ","N","N","gzip -dc $DATEI","cut -c18-25 ; cut -c32 ; cut -c33-34","N","je29_bb_xds_io.ksh","bbfn_xds_base_io_????????*_??.chk.gz","cut -d\| -f2","cut -d\| -f3","J","N","            ","hal",,
